id,origin,origin_airport_name,dep_timestamp,dep_delay,origin_wind_speed,dest,dest_airport_name,arr_timestamp,arr_delay,dest_wind_speed,carrier,name,tailnum,flight,air_time,distance
141934,LGA,La Guardia Airport,2013-03-07T08:10:00.000-03:00,-5.0,7.7,BNA,Nashville International Airport,2013-03-07T09:16:00.000-03:00,-44.0,3.0,EV,ExpressJet Airlines Inc.,N755EV,5166,109.0,764
141935,EWR,Newark Liberty International Airport,2013-03-07T08:12:00.000-03:00,-3.0,8.7,CLT,Charlotte Douglas International Airport,2013-03-07T10:18:00.000-03:00,3.0,2.9,US,US Airways Inc.,N654AW,675,85.0,529
141942,JFK,John F Kennedy International Airport,2013-03-07T08:18:00.000-03:00,-7.0,9.7,CLT,Charlotte Douglas International Airport,2013-03-07T10:38:00.000-03:00,12.0,2.9,US,US Airways Inc.,N676AW,487,83.0,541
141945,LGA,La Guardia Airport,2013-03-07T08:20:00.000-03:00,0.0,7.7,BNA,Nashville International Airport,2013-03-07T10:01:00.000-03:00,6.0,3.0,MQ,Envoy Air,N0EGMQ,4655,108.0,764
141966,EWR,Newark Liberty International Airport,2013-03-07T08:38:00.000-03:00,3.0,8.7,PWM,Portland International Jetport,2013-03-07T10:18:00.000-03:00,17.0,7.7,EV,ExpressJet Airlines Inc.,N14573,4224,49.0,284
141967,LGA,La Guardia Airport,2013-03-07T08:39:00.000-03:00,-6.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T10:39:00.000-03:00,-18.0,2.9,US,US Airways Inc.,N764US,1429,81.0,544
141969,JFK,John F Kennedy International Airport,2013-03-07T08:41:00.000-03:00,-4.0,9.7,RDU,Raleigh Durham International Airport,2013-03-07T10:42:00.000-03:00,7.0,3.1,9E,Endeavor Air Inc.,N8908D,4220,71.0,427
141971,LGA,La Guardia Airport,2013-03-07T08:43:00.000-03:00,3.0,7.7,RDU,Raleigh Durham International Airport,2013-03-07T10:30:00.000-03:00,0.0,3.1,MQ,Envoy Air,N804MQ,4521,67.0,431
141979,EWR,Newark Liberty International Airport,2013-03-07T08:51:00.000-03:00,-3.0,8.7,CLE,Cleveland Hopkins International Airport,2013-03-07T10:46:00.000-03:00,3.0,3.1,UA,United Air Lines Inc.,N477UA,796,67.0,404
141990,JFK,John F Kennedy International Airport,2013-03-07T09:03:00.000-03:00,-7.0,9.7,RDU,Raleigh Durham International Airport,2013-03-07T10:47:00.000-03:00,-6.0,3.1,B6,JetBlue Airways,N258JB,885,72.0,427
142000,LGA,La Guardia Airport,2013-03-07T09:11:00.000-03:00,11.0,7.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T12:15:00.000-03:00,-1.0,3.3,UA,United Air Lines Inc.,N79279,1025,208.0,1416
142006,EWR,Newark Liberty International Airport,2013-03-07T09:19:00.000-03:00,16.0,8.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T12:40:00.000-03:00,27.0,3.3,UA,United Air Lines Inc.,N76254,1496,197.0,1400
142009,EWR,Newark Liberty International Airport,2013-03-07T09:25:00.000-03:00,50.0,8.7,RIC,Richmond International Airport,2013-03-07T11:14:00.000-03:00,78.0,6.5,EV,ExpressJet Airlines Inc.,N12163,4409,53.0,277
142014,LGA,La Guardia Airport,2013-03-07T09:27:00.000-03:00,7.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T11:25:00.000-03:00,0.0,2.9,MQ,Envoy Air,N511MQ,4582,80.0,544
142016,EWR,Newark Liberty International Airport,2013-03-07T09:29:00.000-03:00,0.0,8.7,EGE,Eagle County Regional Airport,2013-03-07T12:35:00.000-03:00,13.0,3.8,UA,United Air Lines Inc.,N17730,1597,258.0,1725
142021,LGA,La Guardia Airport,2013-03-07T09:38:00.000-03:00,-2.0,7.7,BNA,Nashville International Airport,2013-03-07T10:47:00.000-03:00,-23.0,3.0,WN,Southwest Airlines Co.,N908WN,376,112.0,764
142033,LGA,La Guardia Airport,2013-03-07T09:54:00.000-03:00,-5.0,7.7,IAD,Washington Dulles International Airport,2013-03-07T11:20:00.000-03:00,-4.0,5.2,EV,ExpressJet Airlines Inc.,N827AS,5736,46.0,229
142035,JFK,John F Kennedy International Airport,2013-03-07T09:56:00.000-03:00,-9.0,9.7,IAD,Washington Dulles International Airport,2013-03-07T11:22:00.000-03:00,2.0,5.2,EV,ExpressJet Airlines Inc.,N877AS,5711,50.0,228
142040,LGA,La Guardia Airport,2013-03-07T09:58:00.000-03:00,18.0,7.7,PWM,Portland International Jetport,2013-03-07T11:22:00.000-03:00,12.0,7.7,EV,ExpressJet Airlines Inc.,N752EV,4948,44.0,269
142044,LGA,La Guardia Airport,2013-03-07T10:03:00.000-03:00,-12.0,7.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T13:04:00.000-03:00,-16.0,3.3,UA,United Air Lines Inc.,N541UA,235,202.0,1416
142047,JFK,John F Kennedy International Airport,2013-03-07T10:07:00.000-03:00,-8.0,9.7,CLT,Charlotte Douglas International Airport,2013-03-07T11:59:00.000-03:00,-17.0,2.9,US,US Airways Inc.,N770UW,1427,79.0,541
142049,JFK,John F Kennedy International Airport,2013-03-07T10:12:00.000-03:00,2.0,9.7,PWM,Portland International Jetport,2013-03-07T11:24:00.000-03:00,-1.0,7.7,B6,JetBlue Airways,N656JB,600,47.0,273
142051,EWR,Newark Liberty International Airport,2013-03-07T10:22:00.000-03:00,21.0,8.7,BNA,Nashville International Airport,2013-03-07T11:49:00.000-03:00,20.0,3.0,EV,ExpressJet Airlines Inc.,N16541,4187,117.0,748
142052,LGA,La Guardia Airport,2013-03-07T10:22:00.000-03:00,-8.0,7.7,RDU,Raleigh Durham International Airport,2013-03-07T12:12:00.000-03:00,-3.0,3.1,MQ,Envoy Air,N711MQ,4471,70.0,431
142055,LGA,La Guardia Airport,2013-03-07T10:25:00.000-03:00,26.0,7.7,BNA,Nashville International Airport,2013-03-07T11:42:00.000-03:00,13.0,3.0,MQ,Envoy Air,N505MQ,4670,112.0,764
142059,EWR,Newark Liberty International Airport,2013-03-07T10:27:00.000-03:00,12.0,8.7,CLT,Charlotte Douglas International Airport,2013-03-07T12:06:00.000-03:00,-2.0,2.9,US,US Airways Inc.,N126UW,1081,76.0,529
142064,EWR,Newark Liberty International Airport,2013-03-07T10:40:00.000-03:00,71.0,8.7,CLT,Charlotte Douglas International Airport,2013-03-07T12:24:00.000-03:00,49.0,2.9,EV,ExpressJet Airlines Inc.,N14916,4161,86.0,529
142072,LGA,La Guardia Airport,2013-03-07T10:52:00.000-03:00,52.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T12:30:00.000-03:00,21.0,2.9,US,US Airways Inc.,N724UW,1277,84.0,544
142092,EWR,Newark Liberty International Airport,2013-03-07T11:11:00.000-03:00,24.0,8.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T13:53:00.000-03:00,13.0,3.3,UA,United Air Lines Inc.,N665UA,602,200.0,1400
142101,LGA,La Guardia Airport,2013-03-07T11:25:00.000-03:00,-5.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T13:22:00.000-03:00,-12.0,2.9,US,US Airways Inc.,N555AY,1625,82.0,544
142123,JFK,John F Kennedy International Airport,2013-03-07T11:56:00.000-03:00,-4.0,9.7,CLT,Charlotte Douglas International Airport,2013-03-07T13:43:00.000-03:00,-17.0,2.9,US,US Airways Inc.,N713UW,1443,83.0,541
142127,EWR,Newark Liberty International Airport,2013-03-07T12:01:00.000-03:00,-2.0,8.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T14:58:00.000-03:00,-1.0,3.3,UA,United Air Lines Inc.,N834UA,292,201.0,1400
142132,EWR,Newark Liberty International Airport,2013-03-07T12:07:00.000-03:00,223.0,8.7,RDU,Raleigh Durham International Airport,2013-03-07T13:50:00.000-03:00,216.0,3.1,EV,ExpressJet Airlines Inc.,N15574,4548,70.0,416
142141,JFK,John F Kennedy International Airport,2013-03-07T12:34:00.000-03:00,-1.0,9.7,RDU,Raleigh Durham International Airport,2013-03-07T14:05:00.000-03:00,-10.0,3.1,MQ,Envoy Air,N846MQ,4404,71.0,427
142153,LGA,La Guardia Airport,2013-03-07T12:55:00.000-03:00,-4.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T14:32:00.000-03:00,-24.0,2.9,US,US Airways Inc.,N536UW,1459,78.0,544
142160,LGA,La Guardia Airport,2013-03-07T12:58:00.000-03:00,17.0,7.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T15:44:00.000-03:00,-6.0,3.3,UA,United Air Lines Inc.,N407UA,749,205.0,1416
142171,LGA,La Guardia Airport,2013-03-07T13:09:00.000-03:00,69.0,7.7,BNA,Nashville International Airport,2013-03-07T14:25:00.000-03:00,55.0,3.0,MQ,Envoy Air,N525MQ,4601,115.0,764
142174,EWR,Newark Liberty International Airport,2013-03-07T13:13:00.000-03:00,41.0,8.7,CLT,Charlotte Douglas International Airport,2013-03-07T14:53:00.000-03:00,24.0,2.9,EV,ExpressJet Airlines Inc.,N22971,4135,83.0,529
142175,EWR,Newark Liberty International Airport,2013-03-07T13:13:00.000-03:00,-2.0,8.7,CLT,Charlotte Douglas International Airport,2013-03-07T15:11:00.000-03:00,7.0,2.9,US,US Airways Inc.,N191UW,1536,84.0,529
142187,LGA,La Guardia Airport,2013-03-07T13:37:00.000-03:00,12.0,7.7,RDU,Raleigh Durham International Airport,2013-03-07T15:13:00.000-03:00,8.0,3.1,MQ,Envoy Air,N804MQ,4475,75.0,431
142190,EWR,Newark Liberty International Airport,2013-03-07T13:42:00.000-03:00,125.0,8.7,RDU,Raleigh Durham International Airport,2013-03-07T15:41:00.000-03:00,148.0,3.1,EV,ExpressJet Airlines Inc.,N12163,4149,67.0,416
142194,EWR,Newark Liberty International Airport,2013-03-07T13:48:00.000-03:00,196.0,8.7,RDU,Raleigh Durham International Airport,2013-03-07T15:29:00.000-03:00,198.0,3.1,EV,ExpressJet Airlines Inc.,N27190,4662,69.0,416
142202,EWR,Newark Liberty International Airport,2013-03-07T13:56:00.000-03:00,-3.0,8.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T16:41:00.000-03:00,-14.0,3.3,UA,United Air Lines Inc.,N37408,1674,196.0,1400
142203,EWR,Newark Liberty International Airport,2013-03-07T13:57:00.000-03:00,58.0,8.7,RIC,Richmond International Airport,2013-03-07T15:31:00.000-03:00,71.0,6.5,EV,ExpressJet Airlines Inc.,N15986,4158,54.0,277
142211,JFK,John F Kennedy International Airport,2013-03-07T14:07:00.000-03:00,7.0,9.7,PWM,Portland International Jetport,2013-03-07T15:11:00.000-03:00,-2.0,7.7,B6,JetBlue Airways,N334JB,602,46.0,273
142220,LGA,La Guardia Airport,2013-03-07T14:28:00.000-03:00,-2.0,7.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T17:16:00.000-03:00,-13.0,3.3,UA,United Air Lines Inc.,N562UA,476,204.0,1416
142222,LGA,La Guardia Airport,2013-03-07T14:34:00.000-03:00,4.0,7.7,IAD,Washington Dulles International Airport,2013-03-07T15:41:00.000-03:00,-13.0,5.2,EV,ExpressJet Airlines Inc.,N835AS,5766,50.0,229
142223,EWR,Newark Liberty International Airport,2013-03-07T14:34:00.000-03:00,102.0,8.7,BNA,Nashville International Airport,2013-03-07T15:50:00.000-03:00,90.0,3.0,EV,ExpressJet Airlines Inc.,N12967,4106,115.0,748
142225,EWR,Newark Liberty International Airport,2013-03-07T14:38:00.000-03:00,3.0,8.7,CLE,Cleveland Hopkins International Airport,2013-03-07T16:06:00.000-03:00,-6.0,3.1,UA,United Air Lines Inc.,N27733,1266,69.0,404
142227,LGA,La Guardia Airport,2013-03-07T14:39:00.000-03:00,-6.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T16:19:00.000-03:00,-28.0,2.9,US,US Airways Inc.,N189UW,1445,83.0,544
142238,JFK,John F Kennedy International Airport,2013-03-07T14:47:00.000-03:00,-3.0,9.7,RDU,Raleigh Durham International Airport,2013-03-07T16:22:00.000-03:00,-18.0,3.1,MQ,Envoy Air,N825MQ,4403,70.0,427
142239,LGA,La Guardia Airport,2013-03-07T14:49:00.000-03:00,59.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T16:22:00.000-03:00,37.0,2.9,MQ,Envoy Air,N530MQ,4577,81.0,544
142245,LGA,La Guardia Airport,2013-03-07T14:53:00.000-03:00,8.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T16:37:00.000-03:00,-19.0,2.9,EV,ExpressJet Airlines Inc.,N755EV,5475,85.0,544
142248,JFK,John F Kennedy International Airport,2013-03-07T14:53:00.000-03:00,3.0,9.7,CLE,Cleveland Hopkins International Airport,2013-03-07T17:02:00.000-03:00,17.0,3.1,MQ,Envoy Air,N638MQ,4172,86.0,425
142259,LGA,La Guardia Airport,2013-03-07T15:01:00.000-03:00,-9.0,7.7,RDU,Raleigh Durham International Airport,2013-03-07T17:50:00.000-03:00,55.0,3.1,MQ,Envoy Air,N737MQ,4447,76.0,431
142262,JFK,John F Kennedy International Airport,2013-03-07T15:04:00.000-03:00,-1.0,9.7,IAD,Washington Dulles International Airport,2013-03-07T16:32:00.000-03:00,-8.0,5.2,9E,Endeavor Air Inc.,N8683B,4105,47.0,228
142279,EWR,Newark Liberty International Airport,2013-03-07T15:22:00.000-03:00,44.0,8.7,IAD,Washington Dulles International Airport,2013-03-07T16:46:00.000-03:00,51.0,5.2,EV,ExpressJet Airlines Inc.,N11551,4131,49.0,212
142292,EWR,Newark Liberty International Airport,2013-03-07T15:28:00.000-03:00,20.0,8.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T18:07:00.000-03:00,9.0,3.3,UA,United Air Lines Inc.,N67058,1233,187.0,1400
142303,EWR,Newark Liberty International Airport,2013-03-07T15:44:00.000-03:00,28.0,8.7,CLT,Charlotte Douglas International Airport,2013-03-07T17:38:00.000-03:00,25.0,2.9,EV,ExpressJet Airlines Inc.,N14570,4326,86.0,529
142307,LGA,La Guardia Airport,2013-03-07T15:47:00.000-03:00,8.0,7.7,CLE,Cleveland Hopkins International Airport,2013-03-07T17:29:00.000-03:00,-6.0,3.1,UA,United Air Lines Inc.,N810UA,404,70.0,419
142322,JFK,John F Kennedy International Airport,2013-03-07T16:00:00.000-03:00,0.0,9.7,BNA,Nashville International Airport,2013-03-07T17:41:00.000-03:00,-7.0,3.0,9E,Endeavor Air Inc.,N909XJ,3459,128.0,765
142353,JFK,John F Kennedy International Airport,2013-03-07T16:37:00.000-03:00,162.0,9.7,IAD,Washington Dulles International Airport,2013-03-07T18:05:00.000-03:00,172.0,5.2,EV,ExpressJet Airlines Inc.,N834AS,5712,45.0,228
142354,LGA,La Guardia Airport,2013-03-07T16:39:00.000-03:00,89.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T19:05:00.000-03:00,115.0,2.9,MQ,Envoy Air,N508MQ,4579,88.0,544
142360,JFK,John F Kennedy International Airport,2013-03-07T16:46:00.000-03:00,38.0,9.7,RDU,Raleigh Durham International Airport,2013-03-07T18:36:00.000-03:00,21.0,3.1,9E,Endeavor Air Inc.,N910XJ,3436,70.0,427
142362,EWR,Newark Liberty International Airport,2013-03-07T16:47:00.000-03:00,111.0,8.7,MCI,Kansas City International Airport,2013-03-07T18:52:00.000-03:00,100.0,5.5,EV,ExpressJet Airlines Inc.,N14180,4181,160.0,1092
142364,LGA,La Guardia Airport,2013-03-07T16:47:00.000-03:00,67.0,7.7,MCI,Kansas City International Airport,2013-03-07T18:56:00.000-03:00,36.0,5.5,DL,Delta Air Lines Inc.,N319NB,1344,156.0,1107
142365,LGA,La Guardia Airport,2013-03-07T16:49:00.000-03:00,49.0,7.7,IAD,Washington Dulles International Airport,2013-03-07T17:51:00.000-03:00,27.0,5.2,YV,Mesa Airlines Inc.,N513MJ,3788,47.0,229
142368,JFK,John F Kennedy International Airport,2013-03-07T16:51:00.000-03:00,6.0,9.7,PDX,Portland International Airport,2013-03-07T20:20:00.000-03:00,12.0,2.1,DL,Delta Air Lines Inc.,N3771K,1394,344.0,2454
142370,JFK,John F Kennedy International Airport,2013-03-07T16:55:00.000-03:00,-5.0,9.7,EGE,Eagle County Regional Airport,2013-03-07T19:35:00.000-03:00,-15.0,3.8,AA,American Airlines Inc.,N5CSAA,575,248.0,1746
142378,EWR,Newark Liberty International Airport,2013-03-07T16:58:00.000-03:00,12.0,8.7,CLE,Cleveland Hopkins International Airport,2013-03-07T18:22:00.000-03:00,-3.0,3.1,UA,United Air Lines Inc.,N36447,1683,69.0,404
142380,JFK,John F Kennedy International Airport,2013-03-07T17:02:00.000-03:00,32.0,9.7,CLT,Charlotte Douglas International Airport,2013-03-07T18:43:00.000-03:00,10.0,2.9,B6,JetBlue Airways,N348JB,1085,83.0,541
142387,EWR,Newark Liberty International Airport,2013-03-07T17:07:00.000-03:00,33.0,8.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T19:52:00.000-03:00,26.0,3.3,UA,United Air Lines Inc.,N660UA,698,197.0,1400
142397,LGA,La Guardia Airport,2013-03-07T17:16:00.000-03:00,-4.0,7.7,RDU,Raleigh Durham International Airport,2013-03-07T19:09:00.000-03:00,4.0,3.1,MQ,Envoy Air,N725MQ,4479,74.0,431
142398,LGA,La Guardia Airport,2013-03-07T17:16:00.000-03:00,56.0,7.7,BNA,Nashville International Airport,2013-03-07T19:04:00.000-03:00,74.0,3.0,MQ,Envoy Air,N6EAMQ,4622,107.0,764
142405,EWR,Newark Liberty International Airport,2013-03-07T17:24:00.000-03:00,121.0,8.7,PWM,Portland International Jetport,2013-03-07T18:47:00.000-03:00,131.0,7.7,EV,ExpressJet Airlines Inc.,N14905,4583,50.0,284
142406,JFK,John F Kennedy International Airport,2013-03-07T17:24:00.000-03:00,-1.0,9.7,BNA,Nashville International Airport,2013-03-07T18:58:00.000-03:00,3.0,3.0,MQ,Envoy Air,N687MQ,4255,113.0,765
142410,EWR,Newark Liberty International Airport,2013-03-07T17:27:00.000-03:00,-3.0,8.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T20:25:00.000-03:00,-3.0,3.3,UA,United Air Lines Inc.,N17139,1178,201.0,1400
142412,LGA,La Guardia Airport,2013-03-07T17:28:00.000-03:00,18.0,7.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T20:09:00.000-03:00,-11.0,3.3,UA,United Air Lines Inc.,N24706,1259,200.0,1416
142419,LGA,La Guardia Airport,2013-03-07T17:34:00.000-03:00,124.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T19:34:00.000-03:00,120.0,2.9,US,US Airways Inc.,N753US,1665,84.0,544
142441,JFK,John F Kennedy International Airport,2013-03-07T17:59:00.000-03:00,-1.0,9.7,CLT,Charlotte Douglas International Airport,2013-03-07T20:19:00.000-03:00,13.0,2.9,US,US Airways Inc.,N520UW,373,84.0,541
142443,JFK,John F Kennedy International Airport,2013-03-07T18:00:00.000-03:00,0.0,9.7,IAD,Washington Dulles International Airport,2013-03-07T19:08:00.000-03:00,-9.0,5.2,B6,JetBlue Airways,N306JB,1307,48.0,228
142445,JFK,John F Kennedy International Airport,2013-03-07T18:01:00.000-03:00,-4.0,9.7,RIC,Richmond International Airport,2013-03-07T19:50:00.000-03:00,5.0,6.5,9E,Endeavor Air Inc.,N813AY,4019,52.0,288
142457,LGA,La Guardia Airport,2013-03-07T18:08:00.000-03:00,3.0,7.7,BNA,Nashville International Airport,2013-03-07T19:47:00.000-03:00,-3.0,3.0,WN,Southwest Airlines Co.,N942WN,551,112.0,764
142462,LGA,La Guardia Airport,2013-03-07T18:10:00.000-03:00,60.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T19:59:00.000-03:00,47.0,2.9,US,US Airways Inc.,N539UW,894,81.0,544
142474,EWR,Newark Liberty International Airport,2013-03-07T18:26:00.000-03:00,-3.0,8.7,CLT,Charlotte Douglas International Airport,2013-03-07T20:09:00.000-03:00,-23.0,2.9,US,US Airways Inc.,N174US,1973,79.0,529
142480,EWR,Newark Liberty International Airport,2013-03-07T18:31:00.000-03:00,61.0,8.7,CLT,Charlotte Douglas International Airport,2013-03-07T20:25:00.000-03:00,62.0,2.9,US,US Airways Inc.,N647AW,449,81.0,529
142485,EWR,Newark Liberty International Airport,2013-03-07T18:35:00.000-03:00,19.0,8.7,CLE,Cleveland Hopkins International Airport,2013-03-07T20:15:00.000-03:00,10.0,3.1,UA,United Air Lines Inc.,N36272,1053,71.0,404
142488,JFK,John F Kennedy International Airport,2013-03-07T18:42:00.000-03:00,-8.0,9.7,MCI,Kansas City International Airport,2013-03-07T20:54:00.000-03:00,-21.0,5.5,9E,Endeavor Air Inc.,N936XJ,3443,162.0,1113
142513,LGA,La Guardia Airport,2013-03-07T19:08:00.000-03:00,-2.0,7.7,RDU,Raleigh Durham International Airport,2013-03-07T21:21:00.000-03:00,26.0,3.1,MQ,Envoy Air,N723MQ,4569,72.0,431
142521,LGA,La Guardia Airport,2013-03-07T19:17:00.000-03:00,22.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T21:38:00.000-03:00,38.0,2.9,US,US Airways Inc.,N188US,1491,82.0,544
142523,JFK,John F Kennedy International Airport,2013-03-07T19:22:00.000-03:00,12.0,9.7,IAD,Washington Dulles International Airport,2013-03-07T21:04:00.000-03:00,36.0,5.2,EV,ExpressJet Airlines Inc.,N833AS,5714,48.0,228
142525,JFK,John F Kennedy International Airport,2013-03-07T19:23:00.000-03:00,-2.0,9.7,CLE,Cleveland Hopkins International Airport,2013-03-07T21:35:00.000-03:00,7.0,3.1,9E,Endeavor Air Inc.,N8736A,3899,84.0,425
142528,JFK,John F Kennedy International Airport,2013-03-07T19:25:00.000-03:00,-5.0,9.7,CLT,Charlotte Douglas International Airport,2013-03-07T21:38:00.000-03:00,-8.0,2.9,9E,Endeavor Air Inc.,N8944B,3798,80.0,541
142529,JFK,John F Kennedy International Airport,2013-03-07T19:26:00.000-03:00,-4.0,9.7,RDU,Raleigh Durham International Airport,2013-03-07T21:11:00.000-03:00,-18.0,3.1,9E,Endeavor Air Inc.,N923XJ,3444,68.0,427
142530,LGA,La Guardia Airport,2013-03-07T19:26:00.000-03:00,56.0,7.7,CLE,Cleveland Hopkins International Airport,2013-03-07T21:42:00.000-03:00,87.0,3.1,MQ,Envoy Air,N519MQ,4674,70.0,419
142553,EWR,Newark Liberty International Airport,2013-03-07T19:50:00.000-03:00,-10.0,8.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T22:22:00.000-03:00,-42.0,3.3,UA,United Air Lines Inc.,N404UA,524,191.0,1400
142555,JFK,John F Kennedy International Airport,2013-03-07T19:52:00.000-03:00,-3.0,9.7,IAD,Washington Dulles International Airport,2013-03-07T21:37:00.000-03:00,6.0,5.2,9E,Endeavor Air Inc.,N8828D,4127,46.0,228
142556,JFK,John F Kennedy International Airport,2013-03-07T19:52:00.000-03:00,-7.0,9.7,RDU,Raleigh Durham International Airport,2013-03-07T21:27:00.000-03:00,-17.0,3.1,MQ,Envoy Air,N825MQ,4423,71.0,427
142560,JFK,John F Kennedy International Airport,2013-03-07T19:59:00.000-03:00,134.0,9.7,RDU,Raleigh Durham International Airport,2013-03-07T21:55:00.000-03:00,146.0,3.1,B6,JetBlue Airways,N318JB,1185,72.0,427
142563,LGA,La Guardia Airport,2013-03-07T20:02:00.000-03:00,26.0,7.7,IAD,Washington Dulles International Airport,2013-03-07T21:38:00.000-03:00,38.0,5.2,EV,ExpressJet Airlines Inc.,N832AS,5705,47.0,229
142565,LGA,La Guardia Airport,2013-03-07T20:04:00.000-03:00,69.0,7.7,IAH,George Bush Intercontinental Houston Airport,2013-03-07T23:20:00.000-03:00,86.0,3.3,UA,United Air Lines Inc.,N577UA,358,191.0,1416
142567,LGA,La Guardia Airport,2013-03-07T20:07:00.000-03:00,37.0,7.7,CLE,Cleveland Hopkins International Airport,2013-03-07T22:28:00.000-03:00,73.0,3.1,EV,ExpressJet Airlines Inc.,N29906,4126,74.0,419
142574,EWR,Newark Liberty International Airport,2013-03-07T20:12:00.000-03:00,103.0,8.7,MCI,Kansas City International Airport,2013-03-07T22:12:00.000-03:00,87.0,5.5,EV,ExpressJet Airlines Inc.,N34111,4390,165.0,1092
142580,EWR,Newark Liberty International Airport,2013-03-07T20:21:00.000-03:00,72.0,8.7,PWM,Portland International Jetport,2013-03-07T21:43:00.000-03:00,81.0,7.7,EV,ExpressJet Airlines Inc.,N13989,4086,48.0,284
142590,EWR,Newark Liberty International Airport,2013-03-07T20:32:00.000-03:00,91.0,8.7,RIC,Richmond International Airport,2013-03-07T21:47:00.000-03:00,86.0,6.5,EV,ExpressJet Airlines Inc.,N14117,4130,50.0,277
142591,EWR,Newark Liberty International Airport,2013-03-07T20:32:00.000-03:00,11.0,8.7,CLE,Cleveland Hopkins International Airport,2013-03-07T22:13:00.000-03:00,14.0,3.1,UA,United Air Lines Inc.,N13750,1464,67.0,404
142601,JFK,John F Kennedy International Airport,2013-03-07T20:49:00.000-03:00,25.0,9.7,AUS,Austin Bergstrom International Airport,2013-03-08T23:47:00.000-03:00,7.0,3.9,B6,JetBlue Airways,N346JB,1069,217.0,1521
142603,EWR,Newark Liberty International Airport,2013-03-07T20:50:00.000-03:00,54.0,8.7,IAD,Washington Dulles International Airport,2013-03-07T22:28:00.000-03:00,73.0,5.2,EV,ExpressJet Airlines Inc.,N15574,4258,43.0,212
142613,LGA,La Guardia Airport,2013-03-07T20:59:00.000-03:00,-1.0,7.7,RDU,Raleigh Durham International Airport,2013-03-07T22:45:00.000-03:00,10.0,3.1,MQ,Envoy Air,N713MQ,4507,67.0,431
142625,EWR,Newark Liberty International Airport,2013-03-07T21:08:00.000-03:00,58.0,8.7,AUS,Austin Bergstrom International Airport,2013-03-08T00:13:00.000-03:00,48.0,3.9,UA,United Air Lines Inc.,N76503,1416,205.0,1504
142636,EWR,Newark Liberty International Airport,2013-03-07T21:31:00.000-03:00,91.0,8.7,RDU,Raleigh Durham International Airport,2013-03-07T23:13:00.000-03:00,97.0,3.1,EV,ExpressJet Airlines Inc.,N15973,5681,71.0,416
142640,LGA,La Guardia Airport,2013-03-07T21:35:00.000-03:00,35.0,7.7,CLT,Charlotte Douglas International Airport,2013-03-07T23:53:00.000-03:00,63.0,2.9,MQ,Envoy Air,N508MQ,4584,79.0,544
142643,LGA,La Guardia Airport,2013-03-07T21:38:00.000-03:00,13.0,7.7,BNA,Nashville International Airport,2013-03-07T22:59:00.000-03:00,9.0,3.0,MQ,Envoy Air,N512MQ,4660,105.0,764
142644,EWR,Newark Liberty International Airport,2013-03-07T21:39:00.000-03:00,154.0,8.7,BNA,Nashville International Airport,2013-03-07T22:58:00.000-03:00,140.0,3.0,EV,ExpressJet Airlines Inc.,N22909,3805,113.0,748
142651,EWR,Newark Liberty International Airport,2013-03-07T22:00:00.000-03:00,55.0,8.7,CLT,Charlotte Douglas International Airport,2013-03-07T23:58:00.000-03:00,59.0,2.9,EV,ExpressJet Airlines Inc.,N15572,4700,83.0,529
142658,EWR,Newark Liberty International Airport,2013-03-07T22:11:00.000-03:00,66.0,8.7,RIC,Richmond International Airport,2013-03-07T23:49:00.000-03:00,92.0,6.5,EV,ExpressJet Airlines Inc.,N13992,4119,48.0,277
142669,JFK,John F Kennedy International Airport,2013-03-07T22:54:00.000-03:00,64.0,9.7,TPA,Tampa International Airport,2013-03-08T01:59:00.000-03:00,77.0,2.4,B6,JetBlue Airways,N524JB,325,139.0,1005
142677,EWR,Newark Liberty International Airport,2013-03-07T23:25:00.000-03:00,130.0,8.7,PVD,Theodore Francis Green State Airport,2013-03-08T00:39:00.000-03:00,145.0,8.6,EV,ExpressJet Airlines Inc.,N14993,4404,43.0,160
